Var1,Var2,Var3
"acetohexamide.txt.mat",644,12282
"acetohydroxamic-acid.txt.mat",644,12282
"acetyl-farnesyl-cysteine.txt.mat",644,12282
"acetyl-geranygeranyl-cysteine.txt.mat",644,12282
"acetyl-geranyl-cysteine.txt.mat",644,12282
"acetylcholine.txt.mat",644,12282
"acetylcysteine.txt.mat",644,12282
"acetylsalicylsalicylic-acid.txt.mat",644,12282
"acipimox.txt.mat",644,12282
"acitretin.txt.mat",644,12282
"actarit.txt.mat",644,12282
"actinomycin-d.txt.mat",644,12282
"acyclovir.txt.mat",644,12282
"adapalene.txt.mat",644,12282
"adenosine-phosphate.txt.mat",644,12282
"adiphenine.txt.mat",644,12282
"adipiodone.txt.mat",644,12282
"adrenosterone.txt.mat",644,12282
"afatinib.txt.mat",644,12282
"aflatoxin-b1.txt.mat",644,12282
"alaproclate.txt.mat",644,12282
"albendazole.txt.mat",644,12282
"alclometasone.txt.mat",644,12282
"alcuronium.txt.mat",644,12282
"alda-1.txt.mat",644,12282
"alendronic-acid.txt.mat",644,12282
"alexidine.txt.mat",644,12282
"alfacalcidol.txt.mat",644,12282
"alfadolone-acetate.txt.mat",644,12282
"alfadolone.txt.mat",644,12282
"alfaxalone.txt.mat",644,12282
"alfuzosin.txt.mat",644,12282
"alimemazine.txt.mat",644,12282
"alisertib.txt.mat",644,12282
"aliskiren.txt.mat",644,12282
"alitretinoin.txt.mat",644,12282
"alizapride.txt.mat",644,12282
"allantoin.txt.mat",644,12282
"allantoxanamide.txt.mat",644,12282
"allopurinol.txt.mat",644,12282
"aloisine.txt.mat",644,12282
"alosetron.txt.mat",644,12282
"alpha-estradiol.txt.mat",644,12282
"alpha-linolenic-acid.txt.mat",644,12282
"alpha-methylserotonin.txt.mat",644,12282
"alpha-tocopherol.txt.mat",644,12282
"alprazolam.txt.mat",644,12282
"alprenolol.txt.mat",644,12282
"alprostadil.txt.mat",644,12282
"alrestatin.txt.mat",644,12282
"altanserin.txt.mat",644,12282
"altizide.txt.mat",644,12282
"altrenogest.txt.mat",644,12282
"altretamine.txt.mat",644,12282
"alverine.txt.mat",644,12282
"alvespimycin.txt.mat",644,12282
"alvocidib.txt.mat",644,12282
"amantadine.txt.mat",644,12282
"ambelline.txt.mat",644,12282
"ambrisentan.txt.mat",644,12282
"ambroxol.txt.mat",644,12282
"amcinonide.txt.mat",644,12282
"amfepramone.txt.mat",644,12282
"amifostine.txt.mat",644,12282
"amikacin.txt.mat",644,12282
"amiloride.txt.mat",644,12282
"aminobenztropine.txt.mat",644,12282
"aminocaproic-acid.txt.mat",644,12282
"aminogenistein.txt.mat",644,12282
"aminoglutethimide.txt.mat",644,12282
"aminohippuric-acid.txt.mat",644,12282
"aminoindazole.txt.mat",644,12282
"aminomethyltransferase.txt.mat",644,12282
"aminopentamide.txt.mat",644,12282
"aminophylline.txt.mat",644,12282
"aminopurvalanol-a.txt.mat",644,12282
"aminoresveratrol.txt.mat",644,12282
"aminosalicylic-acid.txt.mat",644,12282
"amiodarone.txt.mat",644,12282
"amiprilose.txt.mat",644,12282
"amisulpride.txt.mat",644,12282
"amitriptyline.txt.mat",644,12282
"amlexanox.txt.mat",644,12282
"amlodipine.txt.mat",644,12282
"amodiaquine.txt.mat",644,12282
"amonafide.txt.mat",644,12282
"amoxapine.txt.mat",644,12282
"amoxicillin.txt.mat",644,12282
"amperozide.txt.mat",644,12282
"amphotericin-b.txt.mat",644,12282
"ampicillin.txt.mat",644,12282
"ampiroxicam.txt.mat",644,12282
"ampyrone.txt.mat",644,12282
"amsacrine.txt.mat",644,12282
"amthamine.txt.mat",644,12282
"amuvatinib.txt.mat",644,12282
"amyleine.txt.mat",644,12282
"anabasine.txt.mat",644,12282
"anacardic-acid.txt.mat",644,12282
"anagrelide.txt.mat",644,12282
"anandamide.txt.mat",644,12282
"anastrozole.txt.mat",644,12282
"andarine.txt.mat",644,12282
"androsta-1,4-dien-3,17-dione.txt.mat",644,12282
"androstanol.txt.mat",644,12282
"androstenedione.txt.mat",644,12282
"androstenol.txt.mat",644,12282
"androsterone.txt.mat",644,12282
"anethole.txt.mat",644,12282
"angiogenesis-inhibitor.txt.mat",644,12282
"aniracetam.txt.mat",644,12282
"anisomycin.txt.mat",644,12282
"anpirtoline.txt.mat",644,12282
"antazoline.txt.mat",644,12282
"anthothecol.txt.mat",644,12282
"antimycin-a.txt.mat",644,12282
"apafant.txt.mat",644,12282
"apicidin.txt.mat",644,12282
"apigenin.txt.mat",644,12282
"apomorphine.txt.mat",644,12282
"apoptosis-activator-II.txt.mat",644,12282
"apramycin.txt.mat",644,12282
"aprepitant.txt.mat",644,12282
"arachidonamide.txt.mat",644,12282
"arachidonyl-trifluoro-methane.txt.mat",644,12282
"arbutin.txt.mat",644,12282
"arctigenin.txt.mat",644,12282
"arcyriaflavin-a.txt.mat",644,12282
"arecaidine-but-2-ynyl-ester.txt.mat",644,12282
"arecaidine-propargyl-ester.txt.mat",644,12282
"argatroban.txt.mat",644,12282
"aripiprazole.txt.mat",644,12282
"aristolochic-acid.txt.mat",644,12282
"artemether.txt.mat",644,12282
"artemisinin.txt.mat",644,12282
"artesunate.txt.mat",644,12282
"articaine.txt.mat",644,12282
"arvanil.txt.mat",644,12282
"ascorbic-acid.txt.mat",644,12282
"asenapine.txt.mat",644,12282
"asiatic-acid.txt.mat",644,12282
"asiaticoside.txt.mat",644,12282
"aspirin.txt.mat",644,12282
"assinex_D328.txt.mat",644,12282
"astemizole.txt.mat",644,12282
"ataluren.txt.mat",644,12282
"atenolol.txt.mat",644,12282
"atomoxetine.txt.mat",644,12282
"atorvastatin.txt.mat",644,12282
"atovaquone.txt.mat",644,12282
"atractyloside.txt.mat",644,12282
"atracurium.txt.mat",644,12282
"atropine.txt.mat",644,12282
"auranofin.txt.mat",644,12282
"auraptene.txt.mat",644,12282
"aurora-a-inhibitor-i.txt.mat",644,12282
"austricine.txt.mat",644,12282
"avermectin.txt.mat",644,12282
"avicin-d.txt.mat",644,12282
"avicin-g.txt.mat",644,12282
"avrainvillamide-analog-1.txt.mat",644,12282
"avrainvillamide-analog-2.txt.mat",644,12282
"avrainvillamide-analog-3.txt.mat",644,12282
"avrainvillamide-analog-4.txt.mat",644,12282
"avrainvillamide-analog-5.txt.mat",644,12282
"avrainvillamide-analog-6.txt.mat",644,12282
"axitinib.txt.mat",644,12282
"azacitidine.txt.mat",644,12282
"azacyclonol.txt.mat",644,12282
"azaperone.txt.mat",644,12282
"azapropazone.txt.mat",644,12282
"azasetron.txt.mat",644,12282
"azathioprine.txt.mat",644,12282
"azauridine.txt.mat",644,12282
"azelastine.txt.mat",644,12282
"azithromycin.txt.mat",644,12282
"azlocillin.txt.mat",644,12282
"aztreonam.txt.mat",644,12282
"bacampicilline.txt.mat",644,12282
"baccatin-III.txt.mat",644,12282
"bacitracin.txt.mat",644,12282
"baclofen.txt.mat",644,12282
"baeomycesic-acid.txt.mat",644,12282
"bafilomycin.txt.mat",644,12282
"balsalazide.txt.mat",644,12282
"bambuterol.txt.mat",644,12282
"barasertib-HQPA.txt.mat",644,12282
"batimastat.txt.mat",644,12282
"beclometasone.txt.mat",644,12282
"beclomethasone-dipropionate.txt.mat",644,12282
"belinostat.txt.mat",644,12282
"bemegride.txt.mat",644,12282
"bemesetron.txt.mat",644,12282
"benactyzine.txt.mat",644,12282
"benazepril.txt.mat",644,12282
"bendroflumethiazide.txt.mat",644,12282
"benfluorex.txt.mat",644,12282
"benfotiamine.txt.mat",644,12282
"benidipine.txt.mat",644,12282
"benperidol.txt.mat",644,12282
"benproperine.txt.mat",644,12282
"benserazide.txt.mat",644,12282
"benzamil.txt.mat",644,12282
"benzanthrone.txt.mat",644,12282
"benzathine.txt.mat",644,12282
"benzatropine.txt.mat",644,12282
"benzbromarone.txt.mat",644,12282
"benzethonium.txt.mat",644,12282
"benzocaine.txt.mat",644,12282
"benzofuran.txt.mat",644,12282
"benzohydroxamic-acid.txt.mat",644,12282
"benzoic-acid.txt.mat",644,12282
"benzonatate.txt.mat",644,12282
"benzopurpurin-4b.txt.mat",644,12282
"benzoxiquine.txt.mat",644,12282
"benzthiazide.txt.mat",644,12282
"benzydamine.txt.mat",644,12282
"benzyl-quinazolin-4-yl-amine.txt.mat",644,12282
"benzylpenicillin.txt.mat",644,12282
"bephenium.txt.mat",644,12282
"bepridil.txt.mat",644,12282
"berbamine.txt.mat",644,12282
"bergenin.txt.mat",644,12282
"beta-CCP.txt.mat",644,12282
"beta-alanine.txt.mat",644,12282
"betaescin.txt.mat",644,12282
"betahistine.txt.mat",644,12282
"betamethasone-acetate.txt.mat",644,12282
"betamethasone.txt.mat",644,12282
"betaxolol.txt.mat",644,12282
"betazole.txt.mat",644,12282
"bethanechol.txt.mat",644,12282
"betulinic-acid.txt.mat",644,12282
"bezafibrate.txt.mat",644,12282
"bicalutamide.txt.mat",644,12282
"bicuculline.txt.mat",644,12282
"bietaserpine.txt.mat",644,12282
"bifemelane.txt.mat",644,12282
"bifonazole.txt.mat",644,12282
"bimatoprost.txt.mat",644,12282
"biochanin-a.txt.mat",644,12282
"biotin.txt.mat",644,12282
"biperiden.txt.mat",644,12282
"bis-tyrphostin.txt.mat",644,12282
"bisacodyl.txt.mat",644,12282
"bisbenzimide.txt.mat",644,12282
"bisindolylmaleimide-ix.txt.mat",644,12282
"bisindolylmaleimide.txt.mat",644,12282
"bisoprolol.txt.mat",644,12282
"bisphenol-a.txt.mat",644,12282
"bithionol.txt.mat",644,12282
"blebbistatin.txt.mat",644,12282
"boldine.txt.mat",644,12282
"bongkrek-acid.txt.mat",644,12282
"bortezomib.txt.mat",644,12282
"bosentan.txt.mat",644,12282
"bosutinib.txt.mat",644,12282
"brazilin.txt.mat",644,12282
"brefeldin-a.txt.mat",644,12282
"bretylium.txt.mat",644,12282
"brimonidine.txt.mat",644,12282
"brinzolamide.txt.mat",644,12282
"brivanib.txt.mat",644,12282
"bromfenac.txt.mat",644,12282
"bromhexine.txt.mat",644,12282
"bromocriptine.txt.mat",644,12282
"bromperidol.txt.mat",644,12282
"brompheniramine.txt.mat",644,12282
"brucine.txt.mat",644,12282
"bucladesine.txt.mat",644,12282
"buddleoflavonoloside.txt.mat",644,12282
"budesonide.txt.mat",644,12282
"bufalin.txt.mat",644,12282
"bufexamac.txt.mat",644,12282
"buflomedil.txt.mat",644,12282
"bulleyaconitine-a.txt.mat",644,12282
"bumetanide.txt.mat",644,12282
"buparlisib.txt.mat",644,12282
"buphenine.txt.mat",644,12282
"bupivacaine.txt.mat",644,12282
"bupropion.txt.mat",644,12282
"buspirone.txt.mat",644,12282
"busulfan.txt.mat",644,12282
"butabindide.txt.mat",644,12282
"butacaine.txt.mat",644,12282
"butalbital.txt.mat",644,12282
"butamben.txt.mat",644,12282
"butein.txt.mat",644,12282
"butenafine.txt.mat",644,12282
"buthionine-sulfoximine.txt.mat",644,12282
"butirosin.txt.mat",644,12282
"butoconazole.txt.mat",644,12282
"butyl-paraben.txt.mat",644,12282
"butylscopolammonium.txt.mat",644,12282
"butyrolactone.txt.mat",644,12282
"byssochlamic-acid.txt.mat",644,12282
"cabergoline.txt.mat",644,12282
"cadmium-chloride.txt.mat",644,12282
"caffeic-acid-phenethyl-ester.txt.mat",644,12282
"caffeic-acid.txt.mat",644,12282
"caffeine.txt.mat",644,12282
"calcifediol.txt.mat",644,12282
"calcipotriol.txt.mat",644,12282
"calcitriol.txt.mat",644,12282
"calmidazolium.txt.mat",644,12282
"calpeptin.txt.mat",644,12282
"calycanthine.txt.mat",644,12282
"calyculin.txt.mat",644,12282
"camptothecin.txt.mat",644,12282
"candesartan-cilextil.txt.mat",644,12282
"candesartan.txt.mat",644,12282
"canertinib.txt.mat",644,12282
"canrenoic-acid.txt.mat",644,12282
"canrenone.txt.mat",644,12282
"cantharidin.txt.mat",644,12282
"capecitabine.txt.mat",644,12282
"capsaicin.txt.mat",644,12282
"capsazepine.txt.mat",644,12282
"captopril.txt.mat",644,12282
"carbachol.txt.mat",644,12282
"carbacyclin.txt.mat",644,12282
"carbadox.txt.mat",644,12282
"carbamazepine.txt.mat",644,12282
"carbarsone.txt.mat",644,12282
"carbaryl.txt.mat",644,12282
"carbenoxolone.txt.mat",644,12282
"carbetocin.txt.mat",644,12282
"carbidopa.txt.mat",644,12282
"carbimazole.txt.mat",644,12282
"carbinoxamine.txt.mat",644,12282
"carbofuran.txt.mat",644,12282
"carbon-tetrachloride.txt.mat",644,12282
"cardamonin.txt.mat",644,12282
"cardiogenol-c.txt.mat",644,12282
"carisoprodol.txt.mat",644,12282
"carmofur.txt.mat",644,12282
"carmoxirole.txt.mat",644,12282
"carnosol.txt.mat",644,12282
"carprofen.txt.mat",644,12282
"carteolol.txt.mat",644,12282
"carvedilol.txt.mat",644,12282
"catechin.txt.mat",644,12282
"catharanthine.txt.mat",644,12282
"cediranib.txt.mat",644,12282
"cefaclor.txt.mat",644,12282
"cefadroxil.txt.mat",644,12282
"cefalotin.txt.mat",644,12282
"cefatrizine.txt.mat",644,12282
"cefazolin.txt.mat",644,12282
"cefdinir.txt.mat",644,12282
"cefepime.txt.mat",644,12282
"cefixime.txt.mat",644,12282
"cefmetazole.txt.mat",644,12282
"ceforanide.txt.mat",644,12282
"cefotaxime.txt.mat",644,12282
"cefotetan.txt.mat",644,12282
"cefotiam.txt.mat",644,12282
"cefoxitin.txt.mat",644,12282
"cefpodoxime.txt.mat",644,12282
"cefsulodin.txt.mat",644,12282
"ceftazidime.txt.mat",644,12282
"cefuroxime.txt.mat",644,12282
"celastrol.txt.mat",644,12282
"celecoxib.txt.mat",644,12282
"celiprolol.txt.mat",644,12282
"cephaeline.txt.mat",644,12282
"cephalexin.txt.mat",644,12282
"cephalosporanic-acid.txt.mat",644,12282
"cephalotaxine.txt.mat",644,12282
"ceramide.txt.mat",644,12282
"cercosporin.txt.mat",644,12282
"cerivastatin.txt.mat",644,12282
"cerulenin.txt.mat",644,12282
"cetirizine.txt.mat",644,12282
"cetraxate.txt.mat",644,12282
"chaetocin.txt.mat",644,12282
"chelidonine.txt.mat",644,12282
"chenodeoxycholic-acid.txt.mat",644,12282
"chicago-sky-blue-6b.txt.mat",644,12282
"chlorambucil.txt.mat",644,12282
"chloramphenicol.txt.mat",644,12282
"chlorcyclizine.txt.mat",644,12282
"chlordiazepoxide.txt.mat",644,12282
"chlorhexidine.txt.mat",644,12282
"chlormadinone-acetate.txt.mat",644,12282
"chlormadinone.txt.mat",644,12282
"chlormezanone.txt.mat",644,12282
"chloroform.txt.mat",644,12282
"chloropyramine.txt.mat",644,12282
"chloroquine.txt.mat",644,12282
"chlorothiazide.txt.mat",644,12282
"chlorotrianisene.txt.mat",644,12282
"chloroxine.txt.mat",644,12282
"chlorphenamine.txt.mat",644,12282
"chlorphenesin-carbamate.txt.mat",644,12282
"chlorpromazine.txt.mat",644,12282
"chlorprothixene.txt.mat",644,12282
"chlortetracycline.txt.mat",644,12282
"chlorthalidone.txt.mat",644,12282
"chlorzoxazone.txt.mat",644,12282
"cholic-acid.txt.mat",644,12282
"chromanol.txt.mat",644,12282
"chromomycin-a3.txt.mat",644,12282
"chrysamine-g.txt.mat",644,12282
"chrysenequinone.txt.mat",644,12282
"ciclacillin.txt.mat",644,12282
"ciclopirox.txt.mat",644,12282
"ciglitazone.txt.mat",644,12282
"cilastatin.txt.mat",644,12282
"cilnidipine.txt.mat",644,12282
"cilomilast.txt.mat",644,12282
"cilostamide.txt.mat",644,12282
"cilostazol.txt.mat",644,12282
"cimaterol.txt.mat",644,12282
"cimetidine.txt.mat",644,12282
"cinacalcet.txt.mat",644,12282
"cinalukast.txt.mat",644,12282
"cinanserin.txt.mat",644,12282
"cinchocaine.txt.mat",644,12282
"cinchonine.txt.mat",644,12282
"cinnarizine.txt.mat",644,12282
"cinobufagin.txt.mat",644,12282
"ciprofibrate.txt.mat",644,12282
"ciprofloxacin.txt.mat",644,12282
"ciproxifan.txt.mat",644,12282
"cirazoline.txt.mat",644,12282
"cisapride.txt.mat",644,12282
"cisplatin.txt.mat",644,12282
"citalopram.txt.mat",644,12282
"citiolone.txt.mat",644,12282
"cladribine.txt.mat",644,12282
"clarithromycin.txt.mat",644,12282
"clavulanic-acid.txt.mat",644,12282
"clebopride.txt.mat",644,12282
"clemastine.txt.mat",644,12282
"clemizole.txt.mat",644,12282
"clenbuterol.txt.mat",644,12282
"clinafloxacin.txt.mat",644,12282
"clindamycin.txt.mat",644,12282
"clioquinol.txt.mat",644,12282
"clobenpropit.txt.mat",644,12282
"clobetasol.txt.mat",644,12282
"clobutinol.txt.mat",644,12282
"clocortolone-pivalate.txt.mat",644,12282
"clocortolone.txt.mat",644,12282
"clodronic-acid.txt.mat",644,12282
"clofarabine.txt.mat",644,12282
"clofazimine.txt.mat",644,12282
"clofibrate.txt.mat",644,12282
"clofibric-acid.txt.mat",644,12282
"clofilium.txt.mat",644,12282
"clomethiazole.txt.mat",644,12282
"clomifene.txt.mat",644,12282
"clomipramine.txt.mat",644,12282
"clonidine.txt.mat",644,12282
"clopamide.txt.mat",644,12282
"cloperastine.txt.mat",644,12282
"clopidogrel.txt.mat",644,12282
"clorgiline.txt.mat",644,12282
"clorsulon.txt.mat",644,12282
"closantel.txt.mat",644,12282
"clotrimazole.txt.mat",644,12282
"cloxacillin.txt.mat",644,12282
"clozapine.txt.mat",644,12282
"colchicine.txt.mat",644,12282
"colforsin.txt.mat",644,12282
"colistin.txt.mat",644,12282
"corticosterone.txt.mat",644,12282
"cortisol.txt.mat",644,12282
"cortisone-acetate.txt.mat",644,12282
"cortisone.txt.mat",644,12282
"corynanthine.txt.mat",644,12282
"cosmosiin.txt.mat",644,12282
"cotinine.txt.mat",644,12282
"coumaric-acid.txt.mat",644,12282
"coumarin.txt.mat",644,12282
"coumestrol.txt.mat",644,12282
"crizotinib.txt.mat",644,12282
"cromakalim.txt.mat",644,12282
"cromoglicic-acid.txt.mat",644,12282
"crotamiton.txt.mat",644,12282
"cucurbitacin-i.txt.mat",644,12282
"cuneatin.txt.mat",644,12282
"curcumin.txt.mat",644,12282
"cyanocobalamin.txt.mat",644,12282
"cyanopindolol.txt.mat",644,12282
"cyanoquinoline-11.txt.mat",644,12282
"cyclazosin.txt.mat",644,12282
"cyclizine.txt.mat",644,12282
"cyclo-[Arg-Gly-Asp-D-Phe-Val].txt.mat",644,12282
"cyclobenzaprine.txt.mat",644,12282
"cycloheximide.txt.mat",644,12282
"cyclopamine.txt.mat",644,12282
"cyclopentene.txt.mat",644,12282
"cyclopenthiazide.txt.mat",644,12282
"cyclopentolate.txt.mat",644,12282
"cyclophosphamide.txt.mat",644,12282
"cyclopiazonic-acid.txt.mat",644,12282
"cycloserine.txt.mat",644,12282
"cyclosporin-a.txt.mat",644,12282
"cymarin.txt.mat",644,12282
"cyproheptadine.txt.mat",644,12282
"cyproterone.txt.mat",644,12282
"cytarabine.txt.mat",644,12282
"cytochalasin-b.txt.mat",644,12282
"cytochalasin-d.txt.mat",644,12282
"cytosporone-b.txt.mat",644,12282
"dabrafenib.txt.mat",644,12282
"dacarbazine.txt.mat",644,12282
"dacinostat.txt.mat",644,12282
"dactinomycin.txt.mat",644,12282
"daidzein.txt.mat",644,12282
"dalcetrapib.txt.mat",644,12282
"damnacanthal.txt.mat",644,12282
"danazol.txt.mat",644,12282
"danoprevir.txt.mat",644,12282
"dantrolene.txt.mat",644,12282
"dantron.txt.mat",644,12282
"danusertib.txt.mat",644,12282
"daphnetin.txt.mat",644,12282
"dapsone.txt.mat",644,12282
"darifenacin.txt.mat",644,12282
"darinaparsin.txt.mat",644,12282
"dasatinib.txt.mat",644,12282
"daunorubicin.txt.mat",644,12282
"debrisoquine.txt.mat",644,12282
"decafluorobutane.txt.mat",644,12282
"decitabine.txt.mat",644,12282
"deferiprone.txt.mat",644,12282
"deflazacort.txt.mat",644,12282
"deforolimus.txt.mat",644,12282
"deguelin.txt.mat",644,12282
"dehydrocholate.txt.mat",644,12282
"dehydrocholic-acid.txt.mat",644,12282
"dehydroisoandosterone.txt.mat",644,12282
"delcorine.txt.mat",644,12282
"deltaline.txt.mat",644,12282
"demecarium.txt.mat",644,12282
"demeclocycline.txt.mat",644,12282
"denbufylline.txt.mat",644,12282
"deoxyandirobin.txt.mat",644,12282
"deoxycholic-acid.txt.mat",644,12282
"deoxycorticosterone-acetate.txt.mat",644,12282
"deoxyrhapontin.txt.mat",644,12282
"dephostatin.txt.mat",644,12282
"depomedrol.txt.mat",644,12282
"deptropine.txt.mat",644,12282
"depudecin.txt.mat",644,12282
"dequalinium.txt.mat",644,12282
"deracoxib.txt.mat",644,12282
"desipramine.txt.mat",644,12282
"desloratadine.txt.mat",644,12282
"desmethyl-DASB.txt.mat",644,12282
"desmethylclomipramine.txt.mat",644,12282
"desmethylclozapine.txt.mat",644,12282
"desoximetasone.txt.mat",644,12282
"desoxycortone.txt.mat",644,12282
"desoxypeganine.txt.mat",644,12282
"devazepide.txt.mat",644,12282
"dexamethasone-acetate.txt.mat",644,12282
"dexamethasone.txt.mat",644,12282
"dexbrompheniramine.txt.mat",644,12282
"dexchlorpheniramine.txt.mat",644,12282
"dexfenfluramine.txt.mat",644,12282
"dexketoprofen.txt.mat",644,12282
"dexrazoxane.txt.mat",644,12282
"dextromethorphan.txt.mat",644,12282
"dextrorphan.txt.mat",644,12282
"diacerein.txt.mat",644,12282
"diaminoquinazoline.txt.mat",644,12282
"diarylpropionitrile.txt.mat",644,12282
"diarylsulfonesulfonamide.txt.mat",644,12282
"diazepam.txt.mat",644,12282
"diazoxide.txt.mat",644,12282
"dibenzepin.txt.mat",644,12282
"dibenzoylmethane.txt.mat",644,12282
"dibutyryl-cAMP-Na.txt.mat",644,12282
"dibutyrylcyclic-gmp.txt.mat",644,12282
"dichloroacetic-acid.txt.mat",644,12282
"dichlorobenzamil.txt.mat",644,12282
"dichlorodiamine-platinum.txt.mat",644,12282
"diclofenac.txt.mat",644,12282
"diclofenamide.txt.mat",644,12282
"dicloxacillin.txt.mat",644,12282
"dicoumarol.txt.mat",644,12282
"dictamnine.txt.mat",644,12282
"dicyclohexylurea.txt.mat",644,12282
"dicycloverine.txt.mat",644,12282
"didanosine.txt.mat",644,12282
"dieldrin.txt.mat",644,12282
"dienestrol.txt.mat",644,12282
"diethylcarbamazine.txt.mat",644,12282
"diethylstilbestrol.txt.mat",644,12282
"diethyltoluamide.txt.mat",644,12282
"diflorasone.txt.mat",644,12282
"diflunisal.txt.mat",644,12282
"digitoxigenin.txt.mat",644,12282
"digitoxin.txt.mat",644,12282
"digoxigenin.txt.mat",644,12282
"digoxin.txt.mat",644,12282
"dihomo-gamma-linolenic-acid.txt.mat",644,12282
"dihydrexidine.txt.mat",644,12282
"dihydro-7-desacetyldeoxygedunin.txt.mat",644,12282
"dihydrocapsaicin.txt.mat",644,12282
"dihydrodeoxygedunin.txt.mat",644,12282
"dihydroergocristine.txt.mat",644,12282
"dihydroergotamine.txt.mat",644,12282
"dihydroobliquin.txt.mat",644,12282
"dihydroptaeroxylin.txt.mat",644,12282
"dihydrorobustic-acid.txt.mat",644,12282
"dihydrosamidin.txt.mat",644,12282
"dihydrostreptomycin.txt.mat",644,12282
"dihydroxyphenylglycine.txt.mat",644,12282
"dilazep.txt.mat",644,12282
"diloxanide.txt.mat",644,12282
"diltiazem.txt.mat",644,12282
"dimaprit.txt.mat",644,12282
"dimenhydrinate.txt.mat",644,12282
"dimercaptosuccinic-acid.txt.mat",644,12282
"dimethadione.txt.mat",644,12282
"dimethylnitrosamine.txt.mat",644,12282
"dinoprost.txt.mat",644,12282
"dinoprostone.txt.mat",644,12282
"dinorcitalopram-oxalate.txt.mat",644,12282
"diosmin.txt.mat",644,12282
"dioxane.txt.mat",644,12282
"dioxybenzone.txt.mat",644,12282
"diperodon.txt.mat",644,12282
"diphemanil.txt.mat",644,12282
"diphencyprone.txt.mat",644,12282
"diphenhydramine.txt.mat",644,12282
"diphenidol.txt.mat",644,12282
"diphenoxylate.txt.mat",644,12282
"diphenyleneiodonium.txt.mat",644,12282
"diphenylpyraline.txt.mat",644,12282
"dipivefrine.txt.mat",644,12282
"dipropyl-5ct.txt.mat",644,12282
"dipropyl-dopamine.txt.mat",644,12282
"diprotin-a.txt.mat",644,12282
"dipyridamole.txt.mat",644,12282
"dirithromycin.txt.mat",644,12282
"disopyramide.txt.mat",644,12282
"disulfiram.txt.mat",644,12282
"dithiothreitol.txt.mat",644,12282
"ditolylguanidine.txt.mat",644,12282
"dizocilpine.txt.mat",644,12282
"dobutamine.txt.mat",644,12282
"docetaxel.txt.mat",644,12282
"doconexent.txt.mat",644,12282
"docosatrienoic-acid.txt.mat",644,12282
"dofetilide.txt.mat",644,12282
"dolasetron.txt.mat",644,12282
"domperidone.txt.mat",644,12282
"donepezil.txt.mat",644,12282
"dopamine.txt.mat",644,12282
"doramapimod.txt.mat",644,12282
"dorsomorphin.txt.mat",644,12282
"dorzolamide.txt.mat",644,12282
"dosulepin.txt.mat",644,12282
"dovitinib.txt.mat",644,12282
"doxapram.txt.mat",644,12282
"doxazosin.txt.mat",644,12282
"doxepin.txt.mat",644,12282
"doxercalciferol.txt.mat",644,12282
"doxofylline.txt.mat",644,12282
"doxorubicin.txt.mat",644,12282
"doxycycline.txt.mat",644,12282
"doxylamine.txt.mat",644,12282
"droperidol.txt.mat",644,12282
"dropropizine.txt.mat",644,12282
"droxinostat.txt.mat",644,12282
"dubinidine.txt.mat",644,12282
"duloxetine.txt.mat",644,12282
"dyclonine.txt.mat",644,12282
"dydrogesterone.txt.mat",644,12282
"dyphylline.txt.mat",644,12282
"ebelactone-b.txt.mat",644,12282
"ebselen.txt.mat",644,12282
"econazole.txt.mat",644,12282
"ecopipam.txt.mat",644,12282
"edaravone.txt.mat",644,12282
"edrophonium.txt.mat",644,12282
"efavirenz.txt.mat",644,12282
"eicosadienoic-acid.txt.mat",644,12282
"eicosatetraynoic-acid.txt.mat",644,12282
"eicosatrienoic-acid.txt.mat",644,12282
"elesclomol.txt.mat",644,12282
"eliprodil.txt.mat",644,12282
"ellagic-acid.txt.mat",644,12282
"ellipticine.txt.mat",644,12282
"elvitegravir.txt.mat",644,12282
"embelin.txt.mat",644,12282
"emedastine.txt.mat",644,12282
"emetine.txt.mat",644,12282
"emodic-acid.txt.mat",644,12282
"emodin.txt.mat",644,12282
"enalapril.txt.mat",644,12282
"enalaprilat.txt.mat",644,12282
"endecaphyllin-x.txt.mat",644,12282
"endo-IWR-1.txt.mat",644,12282
"enevalproate.txt.mat",644,12282
"enilconazole.txt.mat",644,12282
"enobosarm.txt.mat",644,12282
"enoxacin.txt.mat",644,12282
"enrofloxacin.txt.mat",644,12282
"entacapone.txt.mat",644,12282
"entecavir.txt.mat",644,12282
"entinostat.txt.mat",644,12282
"enzalutamide.txt.mat",644,12282
"enzastaurin.txt.mat",644,12282
"ephedrine.txt.mat",644,12282
"epiandrosterone.txt.mat",644,12282
"epibatidine.txt.mat",644,12282
"epidepride.txt.mat",644,12282
"epigallocatechin.txt.mat",644,12282
"epirizole.txt.mat",644,12282
"epirubicin.txt.mat",644,12282
"epitestosterone.txt.mat",644,12282
"epitiostanol.txt.mat",644,12282
"eplerenone.txt.mat",644,12282
"epothilone-a.txt.mat",644,12282
"epothilone.txt.mat",644,12282
"epoxycholesterol.txt.mat",644,12282
"eprosartan.txt.mat",644,12282
"equilin.txt.mat",644,12282
"equol.txt.mat",644,12282
"erastin.txt.mat",644,12282
"erbstatin-analog.txt.mat",644,12282
"ergocornine.txt.mat",644,12282
"ergocryptine.txt.mat",644,12282
"ergometrine.txt.mat",644,12282
"eriochrome-black-t.txt.mat",644,12282
"eriodictyol.txt.mat",644,12282
